Temporada,Rodada,Mandante,Visitante,Mandante Placar,Visitante Placar
2013,26,internacional,fluminense,1,0
2013,26,náutico,cruzeiro,1,4
2013,26,portuguesa,santos,3,0
2013,26,são paulo,vitória,3,2
2013,27,bahia,vitória,2,0
2013,27,corinthians,athlético-pr,0,0
2013,27,coritiba,santos,1,0
2013,27,cruzeiro,são paulo,0,2
2013,27,flamengo,internacional,2,1
2013,27,grêmio,criciúma,1,2
2013,27,náutico,botafogo-rj,1,3
2013,27,ponte preta,atlético-mg,2,0
2013,27,portuguesa,goiás,1,2
2013,27,vasco,fluminense,1,0
2013,28,athlético-pr,portuguesa,1,0
2013,28,atlético-mg,cruzeiro,1,0
2013,28,botafogo-rj,flamengo,2,1
2013,28,criciúma,vasco,3,2
2013,28,fluminense,grêmio,1,1
2013,28,goiás,bahia,3,1
2013,28,internacional,náutico,4,1
2013,28,santos,ponte preta,2,1
2013,28,são paulo,corinthians,0,0
2013,28,vitória,coritiba,2,1
2013,29,athlético-pr,atlético-mg,1,0
2013,29,criciúma,portuguesa,1,3
2013,29,cruzeiro,fluminense,1,0
2013,29,flamengo,bahia,2,1
2013,29,grêmio,corinthians,1,0
2013,29,ponte preta,coritiba,1,0
2013,29,santos,internacional,0,0
2013,29,são paulo,náutico,3,0
2013,29,vasco,goiás,0,2
2013,29,vitória,botafogo-rj,1,0
2013,30,atlético-mg,flamengo,1,0
2013,30,bahia,são paulo,0,1
2013,30,botafogo-rj,vasco,2,2
2013,30,corinthians,criciúma,1,0
2013,30,coritiba,cruzeiro,2,1
2013,30,fluminense,ponte preta,1,1
2013,30,goiás,athlético-pr,3,0
2013,30,internacional,grêmio,2,2
2013,30,náutico,santos,1,5
2013,30,portuguesa,vitória,1,1
2013,31,bahia,athlético-pr,1,1
2013,31,botafogo-rj,atlético-mg,1,0
2013,31,corinthians,santos,1,1
2013,31,coritiba,grêmio,4,0
2013,31,cruzeiro,criciúma,5,3
2013,31,fluminense,vitória,2,3
2013,31,internacional,são paulo,2,3
2013,31,náutico,goiás,0,2
2013,31,ponte preta,vasco,2,1
2013,31,portuguesa,flamengo,0,0
2013,32,athlético-pr,internacional,1,0
2013,32,atlético-mg,náutico,5,0
2013,32,criciúma,ponte preta,1,1
2013,32,flamengo,fluminense,1,0
2013,32,goiás,botafogo-rj,1,0
2013,32,grêmio,bahia,0,0
2013,32,santos,cruzeiro,0,1
2013,32,são paulo,portuguesa,2,1
2013,32,vasco,coritiba,2,1
2013,32,vitória,corinthians,1,1
2013,33,athlético-pr,são paulo,3,0
2013,33,bahia,atlético-mg,0,0
2013,33,corinthians,fluminense,1,0
2013,33,cruzeiro,grêmio,3,0
2013,33,flamengo,goiás,1,1
2013,33,internacional,botafogo-rj,2,1
2013,33,náutico,criciúma,0,1
2013,33,ponte preta,vitória,0,3
2013,33,portuguesa,coritiba,0,0
2013,33,vasco,santos,2,2
2013,34,atlético-mg,internacional,2,1
2013,34,botafogo-rj,portuguesa,0,0
2013,34,coritiba,corinthians,0,1
2013,34,criciúma,athlético-pr,2,1
2013,34,fluminense,náutico,2,0
2013,34,goiás,ponte preta,2,0
2013,34,grêmio,vasco,1,0
2013,34,santos,bahia,3,0
2013,34,são paulo,flamengo,2,0
2013,34,vitória,cruzeiro,1,3
2013,35,botafogo-rj,athlético-pr,4,0
2013,35,corinthians,vasco,0,0
2013,35,coritiba,criciúma,1,2
2013,35,cruzeiro,ponte preta,2,2
2013,35,fluminense,são paulo,2,1
2013,35,goiás,internacional,3,1
2013,35,grêmio,flamengo,2,1
2013,35,náutico,bahia,0,1
2013,35,portuguesa,atlético-mg,2,0
2013,35,vitória,santos,2,0
2013,36,athlético-pr,náutico,6,1
2013,36,atlético-mg,goiás,4,1
2013,36,bahia,portuguesa,1,0
2013,36,criciúma,vitória,1,1
2013,36,flamengo,corinthians,1,0
2013,36,internacional,coritiba,0,0
2013,36,ponte preta,grêmio,1,1
2013,36,santos,fluminense,1,0
2013,36,são paulo,botafogo-rj,1,1
2013,36,vasco,cruzeiro,2,1
2013,37,corinthians,internacional,0,0
2013,37,coritiba,botafogo-rj,2,1
2013,37,criciúma,são paulo,1,0
2013,37,cruzeiro,bahia,1,2
2013,37,fluminense,atlético-mg,2,2
2013,37,grêmio,goiás,1,0
2013,37,ponte preta,portuguesa,0,2
2013,37,santos,athlético-pr,2,1
2013,37,vasco,náutico,2,0
2013,37,vitória,flamengo,4,2
2013,38,athlético-pr,vasco,5,1
2013,38,atlético-mg,vitória,2,2
2013,38,bahia,fluminense,1,2
2013,38,botafogo-rj,criciúma,3,0
2013,38,flamengo,cruzeiro,1,1
2013,38,goiás,santos,0,3
2013,38,internacional,ponte preta,0,0
2013,38,náutico,corinthians,1,0
2013,38,portuguesa,grêmio,0,0
2013,38,são paulo,coritiba,0,1
2014,1,athlético-pr,grêmio,1,0
2014,1,atlético-mg,corinthians,0,0
2014,1,bahia,cruzeiro,1,2
2014,1,chapecoense,coritiba,0,0
2014,1,criciúma,palmeiras,1,2
2014,1,flamengo,goiás,0,0
2014,1,fluminense,figueirense,3,0
2014,1,internacional,vitória,1,0
2014,1,santos,sport,1,1
2014,1,são paulo,botafogo-rj,3,0
2014,2,botafogo-rj,internacional,2,2
2014,2,corinthians,flamengo,2,0
2014,2,coritiba,santos,0,0
2014,2,cruzeiro,são paulo,1,1
2014,2,figueirense,bahia,0,2
2014,2,goiás,criciúma,1,0
2014,2,grêmio,atlético-mg,2,1
2014,2,palmeiras,fluminense,0,1
2014,2,sport,chapecoense,2,1
2014,2,vitória,athlético-pr,2,2
2014,3,athlético-pr,cruzeiro,2,3
2014,3,atlético-mg,goiás,0,1
2014,3,bahia,botafogo-rj,1,0
2014,3,chapecoense,corinthians,0,1
2014,3,criciúma,figueirense,1,0
2014,3,flamengo,palmeiras,4,2
2014,3,fluminense,vitória,1,2
2014,3,internacional,sport,2,1
2014,3,santos,grêmio,0,0
2014,3,são paulo,coritiba,2,2
2014,4,atlético-mg,cruzeiro,2,1
2014,4,bahia,vitória,1,1
2014,4,botafogo-rj,criciúma,6,0
2014,4,chapecoense,grêmio,1,2
2014,4,coritiba,sport,0,1
2014,4,figueirense,santos,0,2
2014,4,fluminense,flamengo,2,0
2014,4,internacional,athlético-pr,2,1
2014,4,palmeiras,goiás,2,0
2014,4,são paulo,corinthians,1,1
2014,5,athlético-pr,chapecoense,1,1
2014,5,corinthians,figueirense,0,1
2014,5,criciúma,internacional,0,0
2014,5,cruzeiro,coritiba,3,2
2014,5,flamengo,são paulo,0,2
2014,5,goiás,botafogo-rj,2,0
2014,5,grêmio,fluminense,1,0
2014,5,santos,atlético-mg,1,2
2014,5,sport,bahia,1,0
2014,5,vitória,palmeiras,0,1
2014,6,corinthians,athlético-pr,1,1
2014,6,coritiba,internacional,1,1
2014,6,criciúma,chapecoense,1,0
2014,6,cruzeiro,sport,2,0
2014,6,flamengo,bahia,1,1
2014,6,fluminense,são paulo,5,2
2014,6,goiás,santos,2,2
2014,6,grêmio,botafogo-rj,2,1
2014,6,palmeiras,figueirense,1,0
2014,6,vitória,atlético-mg,2,3
2014,7,athlético-pr,coritiba,2,0
2014,7,atlético-mg,criciúma,0,0
2014,7,bahia,fluminense,0,1
2014,7,botafogo-rj,vitória,1,1
2014,7,chapecoense,palmeiras,2,0
2014,7,figueirense,goiás,0,1
2014,7,internacional,cruzeiro,1,3
2014,7,santos,flamengo,0,0
2014,7,sport,corinthians,1,4
2014,7,são paulo,grêmio,1,0
2014,8,athlético-pr,são paulo,2,2
2014,8,atlético-mg,fluminense,2,0
2014,8,bahia,santos,0,2
2014,8,corinthians,cruzeiro,1,0
2014,8,criciúma,coritiba,1,0
2014,8,flamengo,figueirense,1,1
2014,8,goiás,vitória,0,0
2014,8,internacional,chapecoense,2,0
2014,8,palmeiras,botafogo-rj,0,2
2014,8,sport,grêmio,0,0
2014,9,chapecoense,bahia,2,1
2014,9,corinthians,botafogo-rj,1,1
2014,9,coritiba,goiás,3,0
2014,9,cruzeiro,flamengo,3,0
2014,9,figueirense,athlético-pr,1,3
2014,9,fluminense,internacional,1,1
2014,9,grêmio,palmeiras,0,0
2014,9,santos,criciúma,2,0
2014,9,são paulo,atlético-mg,2,1
2014,9,vitória,sport,0,1
2014,10,bahia,são paulo,0,2
2014,10,chapecoense,atlético-mg,1,1
2014,10,corinthians,internacional,2,1
2014,10,coritiba,figueirense,0,2
2014,10,criciúma,fluminense,3,2
2014,10,cruzeiro,vitória,3,1
2014,10,flamengo,athlético-pr,1,2
2014,10,grêmio,goiás,0,0
2014,10,santos,palmeiras,2,0
2014,10,sport,botafogo-rj,1,0
2014,11,athlético-pr,criciúma,2,0
2014,11,atlético-mg,bahia,1,1
2014,11,botafogo-rj,coritiba,1,0
2014,11,figueirense,grêmio,0,1
2014,11,fluminense,santos,1,0
2014,11,goiás,sport,0,0
2014,11,internacional,flamengo,4,0
2014,11,palmeiras,cruzeiro,1,2
2014,11,são paulo,chapecoense,0,1
2014,11,vitória,corinthians,0,0
2014,12,athlético-pr,fluminense,0,3
2014,12,bahia,internacional,0,1
2014,12,corinthians,palmeiras,2,0
2014,12,criciúma,vitória,1,3
2014,12,cruzeiro,figueirense,5,0
2014,12,flamengo,botafogo-rj,1,0
2014,12,goiás,são paulo,2,1
2014,12,grêmio,coritiba,2,3
2014,12,santos,chapecoense,3,0
2014,12,sport,atlético-mg,2,1
2014,13,atlético-mg,athlético-pr,3,1
2014,13,botafogo-rj,cruzeiro,1,1
2014,13,chapecoense,flamengo,1,0
2014,13,coritiba,corinthians,0,0
2014,13,figueirense,sport,3,0
2014,13,fluminense,goiás,2,0
2014,13,internacional,santos,1,0
2014,13,palmeiras,bahia,1,1
2014,13,são paulo,criciúma,1,1
2014,13,vitória,grêmio,2,1
2014,14,athlético-pr,botafogo-rj,2,0
2014,14,atlético-mg,palmeiras,2,1
2014,14,bahia,goiás,1,0
2014,14,chapecoense,figueirense,0,1
2014,14,criciúma,cruzeiro,0,0
2014,14,flamengo,sport,1,0
2014,14,fluminense,coritiba,1,1
2014,14,internacional,grêmio,2,0
2014,14,santos,corinthians,0,1
2014,14,são paulo,vitória,3,1
2014,15,botafogo-rj,fluminense,2,0
2014,15,corinthians,bahia,1,1
2014,15,coritiba,flamengo,0,1
2014,15,cruzeiro,santos,3,0
2014,15,figueirense,atlético-mg,2,2
2014,15,goiás,internacional,0,1
2014,15,grêmio,criciúma,2,0
2014,15,palmeiras,são paulo,1,2
2014,15,sport,athlético-pr,1,1
2014,15,vitória,chapecoense,0,0
2014,16,bahia,criciúma,0,0
2014,16,chapecoense,fluminense,1,0
2014,16,corinthians,goiás,5,2
2014,16,coritiba,vitória,2,0
2014,16,cruzeiro,grêmio,1,0
2014,16,figueirense,botafogo-rj,1,0
2014,16,flamengo,atlético-mg,2,1
2014,16,internacional,são paulo,0,1
2014,16,santos,athlético-pr,2,0
2014,16,sport,palmeiras,2,1
2014,17,athlético-pr,bahia,0,0
2014,17,atlético-mg,internacional,1,0
2014,17,botafogo-rj,chapecoense,1,0
2014,17,criciúma,flamengo,0,2
2014,17,fluminense,sport,4,0
2014,17,goiás,cruzeiro,0,1
2014,17,grêmio,corinthians,2,1
2014,17,palmeiras,coritiba,1,0
2014,17,são paulo,santos,2,1
2014,17,vitória,figueirense,0,1
2014,18,botafogo-rj,santos,1,0
2014,18,corinthians,fluminense,1,1
2014,18,coritiba,atlético-mg,0,0
2014,18,cruzeiro,chapecoense,4,2
2014,18,figueirense,são paulo,1,1
2014,18,goiás,athlético-pr,3,1
2014,18,grêmio,bahia,1,0
2014,18,palmeiras,internacional,0,1
2014,18,sport,criciúma,2,0
2014,18,vitória,flamengo,1,2
2014,19,athlético-pr,palmeiras,1,1
2014,19,atlético-mg,botafogo-rj,1,0
2014,19,bahia,coritiba,0,0
2014,19,chapecoense,goiás,0,0
2014,19,criciúma,corinthians,0,0
2014,19,flamengo,grêmio,0,1
2014,19,fluminense,cruzeiro,3,3
2014,19,internacional,figueirense,2,3
2014,19,santos,vitória,3,1
2014,19,são paulo,sport,2,0
2014,20,botafogo-rj,são paulo,2,4
2014,20,corinthians,atlético-mg,1,0
2014,20,coritiba,chapecoense,3,0
2014,20,cruzeiro,bahia,2,1
2014,20,figueirense,fluminense,1,1
2014,20,goiás,flamengo,1,0
2014,20,grêmio,athlético-pr,1,0
2014,20,palmeiras,criciúma,1,0
2014,20,sport,santos,3,1
2014,20,vitória,internacional,2,0
2014,21,athlético-pr,vitória,2,0
2014,21,atlético-mg,grêmio,0,0
2014,21,bahia,figueirense,3,0
2014,21,chapecoense,sport,3,1
2014,21,criciúma,goiás,1,0
2014,21,flamengo,corinthians,1,0
2014,21,fluminense,palmeiras,3,0
2014,21,internacional,botafogo-rj,2,0
2014,21,santos,coritiba,2,1
2014,21,são paulo,cruzeiro,2,0
2014,22,botafogo-rj,bahia,2,3
2014,22,corinthians,chapecoense,1,1
2014,22,coritiba,são paulo,3,1
2014,22,cruzeiro,athlético-pr,2,0
2014,22,figueirense,criciúma,1,1
2014,22,goiás,atlético-mg,2,3
2014,22,grêmio,santos,0,0
2014,22,palmeiras,flamengo,2,2
2014,22,sport,internacional,0,0
2014,22,vitória,fluminense,3,1
2014,23,athlético-pr,internacional,0,1
2014,23,corinthians,são paulo,3,2
2014,23,criciúma,botafogo-rj,1,1
2014,23,cruzeiro,atlético-mg,2,3
2014,23,flamengo,fluminense,1,1
2014,23,goiás,palmeiras,6,0
2014,23,grêmio,chapecoense,1,0
2014,23,santos,figueirense,3,1
2014,23,sport,coritiba,1,0
2014,23,vitória,bahia,2,1
2014,24,atlético-mg,santos,3,2
2014,24,bahia,sport,1,0
2014,24,botafogo-rj,goiás,1,0
2014,24,chapecoense,athlético-pr,3,0
2014,24,coritiba,cruzeiro,1,2
2014,24,figueirense,corinthians,1,0
2014,24,fluminense,grêmio,0,0
2014,24,internacional,criciúma,3,0
2014,24,palmeiras,vitória,2,0
2014,24,são paulo,flamengo,2,2
2014,25,athlético-pr,corinthians,1,0
2014,25,atlético-mg,vitória,2,0
2014,25,bahia,flamengo,2,1
2014,25,botafogo-rj,grêmio,0,2
2014,25,chapecoense,criciúma,1,1
2014,25,figueirense,palmeiras,3,1
2014,25,internacional,coritiba,4,2
2014,25,santos,goiás,2,0
2014,25,sport,cruzeiro,0,0
2014,25,são paulo,fluminense,1,3
2014,26,corinthians,sport,3,0
2014,26,coritiba,athlético-pr,1,0
2014,26,criciúma,atlético-mg,3,1
2014,26,cruzeiro,internacional,2,1
2014,26,flamengo,santos,0,1
2014,26,fluminense,bahia,1,1
2014,26,goiás,figueirense,1,0
2014,26,grêmio,são paulo,0,1
2014,26,palmeiras,chapecoense,4,2
2014,26,vitória,botafogo-rj,2,1
2014,27,botafogo-rj,palmeiras,0,1
2014,27,chapecoense,internacional,5,0
2014,27,coritiba,criciúma,1,0
2014,27,cruzeiro,corinthians,0,1
2014,27,figueirense,flamengo,1,2
2014,27,fluminense,atlético-mg,0,0
2014,27,grêmio,sport,2,0
2014,27,santos,bahia,1,0
2014,27,são paulo,athlético-pr,1,0
2014,27,vitória,goiás,2,2
2014,28,athlético-pr,figueirense,3,0
2014,28,atlético-mg,são paulo,1,0
2014,28,bahia,chapecoense,0,1
2014,28,botafogo-rj,corinthians,1,0
2014,28,criciúma,santos,3,0
2014,28,flamengo,cruzeiro,3,0
2014,28,goiás,coritiba,3,0
2014,28,internacional,fluminense,2,1
2014,28,palmeiras,grêmio,2,1
2014,28,sport,vitória,1,2
2014,29,athlético-pr,flamengo,2,1
2014,29,atlético-mg,chapecoense,1,0
2014,29,botafogo-rj,sport,1,1
2014,29,figueirense,coritiba,4,0
2014,29,fluminense,criciúma,4,2
2014,29,goiás,grêmio,0,0
2014,29,internacional,corinthians,1,2
2014,29,palmeiras,santos,1,3
2014,29,são paulo,bahia,2,1
2014,29,vitória,cruzeiro,0,1
2014,30,bahia,atlético-mg,1,1
2014,30,chapecoense,são paulo,0,0
2014,30,corinthians,vitória,2,1
2014,30,coritiba,botafogo-rj,2,0
2014,30,criciúma,athlético-pr,0,1
2014,30,cruzeiro,palmeiras,1,1
2014,30,flamengo,internacional,2,0
2014,30,grêmio,figueirense,1,0
2014,30,santos,fluminense,0,1
2014,30,sport,goiás,0,1
2014,31,atlético-mg,sport,3,2
2014,31,botafogo-rj,flamengo,2,1
2014,31,chapecoense,santos,1,1
2014,31,coritiba,grêmio,1,1
2014,31,figueirense,cruzeiro,1,1
2014,31,fluminense,athlético-pr,2,1
2014,31,internacional,bahia,2,0
2014,31,palmeiras,corinthians,1,1
2014,31,são paulo,goiás,3,0
2014,31,vitória,criciúma,3,1
2014,32,athlético-pr,atlético-mg,1,0
2014,32,bahia,palmeiras,0,1
2014,32,corinthians,coritiba,2,2
2014,32,criciúma,são paulo,1,2
2014,32,cruzeiro,botafogo-rj,2,1
2014,32,flamengo,chapecoense,3,0
2014,32,goiás,fluminense,0,2
2014,32,grêmio,vitória,1,0
2014,32,santos,internacional,1,2
2014,32,sport,figueirense,1,0
2014,33,botafogo-rj,athlético-pr,0,2
2014,33,corinthians,santos,1,0
2014,33,coritiba,fluminense,1,0
2014,33,cruzeiro,criciúma,3,1
2014,33,figueirense,chapecoense,1,0
2014,33,goiás,bahia,3,0
2014,33,grêmio,internacional,4,1
2014,33,palmeiras,atlético-mg,0,2
2014,33,sport,flamengo,2,2
2014,33,vitória,são paulo,1,2
2014,34,athlético-pr,sport,0,1
2014,34,atlético-mg,figueirense,1,1
2014,34,bahia,corinthians,1,2
2014,34,chapecoense,vitória,0,1
2014,34,criciúma,grêmio,0,3
2014,34,flamengo,coritiba,3,2
2014,34,fluminense,botafogo-rj,1,0
2014,34,internacional,goiás,1,0
2014,34,santos,cruzeiro,0,1
2014,34,são paulo,palmeiras,2,0
2014,35,athlético-pr,santos,1,1
2014,35,atlético-mg,flamengo,4,0
2014,35,botafogo-rj,figueirense,0,1
2014,35,criciúma,bahia,0,1
2014,35,fluminense,chapecoense,1,4
2014,35,goiás,corinthians,0,1
2014,35,grêmio,cruzeiro,1,2
2014,35,palmeiras,sport,0,2
2014,35,são paulo,internacional,1,1
2014,35,vitória,coritiba,1,1
2014,36,bahia,athlético-pr,1,2
2014,36,chapecoense,botafogo-rj,2,0
2014,36,corinthians,grêmio,1,0
2014,36,coritiba,palmeiras,2,0
2014,36,cruzeiro,goiás,2,1
2014,36,figueirense,vitória,2,0
2014,36,flamengo,criciúma,1,1
2014,36,internacional,atlético-mg,2,1
2014,36,santos,são paulo,0,1
2014,36,sport,fluminense,2,2
2014,37,athlético-pr,goiás,1,0
2014,37,atlético-mg,coritiba,1,2
2014,37,bahia,grêmio,1,0
2014,37,chapecoense,cruzeiro,1,1
2014,37,criciúma,sport,2,2
2014,37,flamengo,vitória,4,0
2014,37,fluminense,corinthians,5,2
2014,37,internacional,palmeiras,3,1
2014,37,santos,botafogo-rj,2,0
2014,37,são paulo,figueirense,1,1
2014,38,botafogo-rj,atlético-mg,0,0
2014,38,corinthians,criciúma,2,1
2014,38,coritiba,bahia,3,2
2014,38,cruzeiro,fluminense,2,1
2014,38,figueirense,internacional,1,2
2014,38,goiás,chapecoense,4,2
2014,38,grêmio,flamengo,1,1
2014,38,palmeiras,athlético-pr,1,1
2014,38,sport,são paulo,1,0
2014,38,vitória,santos,0,1
2015,1,athlético-pr,internacional,3,0
2015,1,avaí,santos,1,1
2015,1,chapecoense,coritiba,2,1
2015,1,cruzeiro,corinthians,0,1
2015,1,fluminense,joinville,1,0
2015,1,grêmio,ponte preta,3,3
2015,1,palmeiras,atlético-mg,2,2
2015,1,sport,figueirense,4,1
2015,1,são paulo,flamengo,2,1
2015,1,vasco,goiás,0,0
2015,2,atlético-mg,fluminense,4,1
2015,2,corinthians,chapecoense,1,0
2015,2,coritiba,grêmio,2,0
2015,2,figueirense,vasco,0,0
2015,2,flamengo,sport,2,2
2015,2,goiás,athlético-pr,2,0
2015,2,internacional,avaí,1,0
2015,2,joinville,palmeiras,0,0
2015,2,ponte preta,são paulo,1,0
2015,2,santos,cruzeiro,1,0
2015,3,athlético-pr,atlético-mg,1,0
2015,3,avaí,flamengo,2,1
2015,3,chapecoense,santos,1,0
2015,3,cruzeiro,ponte preta,1,1
2015,3,fluminense,corinthians,0,0
2015,3,grêmio,figueirense,1,0
2015,3,palmeiras,goiás,0,1
2015,3,sport,coritiba,1,0
2015,3,são paulo,joinville,3,0
2015,3,vasco,internacional,1,1
2015,4,atlético-mg,vasco,3,0
2015,4,corinthians,palmeiras,0,2
2015,4,coritiba,avaí,1,2
2015,4,figueirense,cruzeiro,2,1
2015,4,flamengo,fluminense,2,3
2015,4,goiás,grêmio,1,1
2015,4,internacional,são paulo,0,0
2015,4,joinville,athlético-pr,1,2
2015,4,ponte preta,chapecoense,3,1
2015,4,santos,sport,2,2
2015,5,athlético-pr,figueirense,1,0
2015,5,avaí,atlético-mg,1,4
2015,5,chapecoense,joinville,2,0
2015,5,cruzeiro,flamengo,1,0
2015,5,fluminense,coritiba,2,0
2015,5,grêmio,corinthians,3,1
2015,5,palmeiras,internacional,1,1
2015,5,sport,goiás,1,0
2015,5,são paulo,santos,3,2
2015,5,vasco,ponte preta,0,3
2015,6,athlético-pr,vasco,2,0
2015,6,atlético-mg,cruzeiro,1,3
2015,6,figueirense,palmeiras,2,1
2015,6,flamengo,chapecoense,1,0
2015,6,fluminense,sport,0,0
2015,6,goiás,avaí,0,1
2015,6,internacional,coritiba,2,0
2015,6,joinville,corinthians,0,1
2015,6,santos,ponte preta,2,2
2015,6,são paulo,grêmio,2,0
2015,7,atlético-mg,santos,2,2
2015,7,avaí,figueirense,1,1
2015,7,chapecoense,são paulo,0,1
2015,7,corinthians,internacional,2,1
2015,7,coritiba,flamengo,0,1
2015,7,grêmio,athlético-pr,2,1
2015,7,palmeiras,fluminense,2,1
2015,7,ponte preta,goiás,0,0
2015,7,sport,joinville,2,1
2015,7,vasco,cruzeiro,1,3
2015,8,athlético-pr,coritiba,2,2
2015,8,cruzeiro,chapecoense,0,1
2015,8,figueirense,internacional,0,0
2015,8,flamengo,atlético-mg,0,2
2015,8,fluminense,ponte preta,2,0
2015,8,grêmio,palmeiras,1,0
2015,8,joinville,goiás,2,1
2015,8,santos,corinthians,1,0
2015,8,sport,vasco,2,1
2015,8,são paulo,avaí,1,1
2015,9,atlético-mg,joinville,1,0
2015,9,avaí,grêmio,1,2
2015,9,chapecoense,sport,1,1
2015,9,corinthians,figueirense,2,1
2015,9,coritiba,cruzeiro,1,0
2015,9,goiás,fluminense,1,2
2015,9,internacional,santos,1,0
2015,9,palmeiras,são paulo,4,0
2015,9,ponte preta,athlético-pr,2,1
2015,9,vasco,flamengo,1,0
2015,10,athlético-pr,são paulo,2,1
2015,10,atlético-mg,coritiba,2,0
2015,10,corinthians,ponte preta,2,0
2015,10,figueirense,goiás,3,1
2015,10,fluminense,santos,2,1
2015,10,grêmio,cruzeiro,1,0
2015,10,joinville,flamengo,0,1
2015,10,palmeiras,chapecoense,2,0
2015,10,sport,internacional,3,0
2015,10,vasco,avaí,1,0
2015,11,avaí,sport,2,2
2015,11,chapecoense,vasco,1,0
2015,11,coritiba,joinville,0,0
2015,11,cruzeiro,athlético-pr,2,0
2015,11,flamengo,figueirense,1,2
2015,11,goiás,corinthians,0,0
2015,11,internacional,atlético-mg,1,3
2015,11,ponte preta,palmeiras,0,2
2015,11,santos,grêmio,1,3
2015,11,são paulo,fluminense,0,0
2015,12,atlético-mg,sport,2,1
2015,12,chapecoense,grêmio,1,0
2015,12,corinthians,athlético-pr,2,0
2015,12,coritiba,ponte preta,0,0
2015,12,figueirense,joinville,0,2
2015,12,fluminense,cruzeiro,1,0
2015,12,goiás,santos,4,1
2015,12,internacional,flamengo,1,2
2015,12,palmeiras,avaí,3,0
2015,12,vasco,são paulo,0,4
2015,13,athlético-pr,fluminense,1,2
2015,13,avaí,chapecoense,2,1
2015,13,cruzeiro,goiás,1,0
2015,13,flamengo,corinthians,0,3
2015,13,grêmio,vasco,2,0
2015,13,joinville,internacional,0,2
2015,13,ponte preta,atlético-mg,0,2
2015,13,santos,figueirense,3,0
2015,13,sport,palmeiras,2,2
2015,13,são paulo,coritiba,3,1
2015,14,athlético-pr,chapecoense,1,0
2015,14,corinthians,atlético-mg,1,0
2015,14,cruzeiro,avaí,1,1
2015,14,figueirense,coritiba,0,0
2015,14,flamengo,grêmio,1,0
2015,14,fluminense,vasco,1,2
2015,14,internacional,goiás,2,1
2015,14,joinville,ponte preta,1,1
2015,14,palmeiras,santos,1,0
2015,14,sport,são paulo,2,0
2015,15,atlético-mg,figueirense,1,0
2015,15,avaí,athlético-pr,1,2
2015,15,chapecoense,fluminense,2,1
2015,15,coritiba,corinthians,1,1
2015,15,goiás,flamengo,0,1
2015,15,grêmio,sport,1,1
2015,15,ponte preta,internacional,0,0
2015,15,santos,joinville,2,0
2015,15,são paulo,cruzeiro,1,0
2015,15,vasco,palmeiras,1,4
2015,16,atlético-mg,são paulo,3,1
2015,16,corinthians,vasco,3,0
2015,16,coritiba,goiás,1,1
2015,16,figueirense,ponte preta,3,1
2015,16,flamengo,santos,2,2
2015,16,fluminense,grêmio,1,0
2015,16,internacional,chapecoense,0,0
2015,16,joinville,avaí,2,0
2015,16,palmeiras,athlético-pr,0,1
2015,16,sport,cruzeiro,0,0
2015,17,athlético-pr,sport,1,1
2015,17,avaí,fluminense,1,0
2015,17,chapecoense,figueirense,2,2
2015,17,cruzeiro,palmeiras,2,1
2015,17,goiás,atlético-mg,0,0
2015,17,grêmio,internacional,5,0
2015,17,ponte preta,flamengo,1,0
2015,17,santos,coritiba,3,0
2015,17,são paulo,corinthians,1,1
2015,17,vasco,joinville,0,0
2015,18,atlético-mg,grêmio,0,2
2015,18,corinthians,sport,4,3
2015,18,coritiba,palmeiras,2,1
2015,18,figueirense,são paulo,0,2
2015,18,flamengo,athlético-pr,3,2
2015,18,goiás,chapecoense,0,0
2015,18,internacional,fluminense,1,0
2015,18,joinville,cruzeiro,3,0
2015,18,ponte preta,avaí,2,0
2015,18,santos,vasco,1,0
2015,19,athlético-pr,santos,0,0
2015,19,avaí,corinthians,1,2
2015,19,chapecoense,atlético-mg,2,1
2015,19,cruzeiro,internacional,0,0
2015,19,fluminense,figueirense,2,1
2015,19,grêmio,joinville,2,1
2015,19,palmeiras,flamengo,4,2
2015,19,sport,ponte preta,1,1
2015,19,são paulo,goiás,0,3
2015,19,vasco,coritiba,0,1
2015,20,atlético-mg,palmeiras,2,1
2015,20,corinthians,cruzeiro,3,0
2015,20,coritiba,chapecoense,1,0
2015,20,figueirense,sport,2,1
2015,20,flamengo,são paulo,2,1
2015,20,goiás,vasco,3,0
2015,20,internacional,athlético-pr,2,0
2015,20,joinville,fluminense,2,1
2015,20,ponte preta,grêmio,0,0
2015,20,santos,avaí,5,2
2015,21,athlético-pr,goiás,3,0
2015,21,avaí,internacional,3,0
2015,21,chapecoense,corinthians,1,3
2015,21,cruzeiro,santos,0,1
2015,21,fluminense,atlético-mg,1,2
2015,21,grêmio,coritiba,0,0
2015,21,palmeiras,joinville,3,2
2015,21,sport,flamengo,0,1
2015,21,são paulo,ponte preta,3,0
2015,21,vasco,figueirense,0,1
2015,22,atlético-mg,athlético-pr,0,1
2015,22,corinthians,fluminense,2,0
2015,22,coritiba,sport,0,0
2015,22,figueirense,grêmio,0,2
2015,22,flamengo,avaí,3,0
2015,22,goiás,palmeiras,1,0
2015,22,internacional,vasco,6,0
2015,22,joinville,são paulo,0,0
2015,22,ponte preta,cruzeiro,1,2
2015,22,santos,chapecoense,3,1
2015,23,athlético-pr,joinville,0,0
2015,23,avaí,coritiba,0,2
2015,23,chapecoense,ponte preta,0,0
